label,pred,prob
1,0.0,0.01757744327187538
1,1.0,0.9942519664764404
1,1.0,0.9818096160888672
1,1.0,0.9683091044425964
1,1.0,0.9625667929649353
1,1.0,0.9830160737037659
1,1.0,0.9891208410263062
1,0.0,0.0001748701761243865
1,1.0,0.981664776802063
1,1.0,0.938948929309845
1,1.0,0.9187142252922058
1,1.0,0.912444531917572
1,1.0,0.9501962661743164
1,1.0,0.9700729846954346
1,1.0,0.5168187022209167
1,1.0,0.9713744521141052
1,1.0,0.9228313565254211
1,1.0,0.8705090284347534
1,1.0,0.8354560732841492
1,1.0,0.9221858382225037
1,1.0,0.9463479518890381
1,0.0,0.20794740319252014
1,1.0,0.9698615670204163
1,1.0,0.9169783592224121
1,1.0,0.8651191592216492
1,1.0,0.8305171728134155
1,1.0,0.9190978407859802
1,1.0,0.9441470503807068
1,0.0,0.0119669483974576
1,1.0,0.9994491934776306
1,1.0,0.9979233741760254
1,1.0,0.9970166683197021
1,1.0,0.9967208504676819
1,1.0,0.9984664916992188
1,1.0,0.9991371035575867
1,1.0,0.9987265467643738
1,1.0,0.9991683959960938
1,1.0,0.9900306463241577
1,1.0,0.9613664746284485
1,1.0,0.9264950752258301
1,1.0,0.9634369611740112
1,1.0,0.9870595932006836
1,1.0,0.6008128523826599
1,1.0,0.9941073656082153
1,1.0,0.9839434623718262
1,1.0,0.9700703620910645
1,1.0,0.9587454199790955
1,1.0,0.9818088412284851
1,1.0,0.9880378246307373
1,0.0,0.01816602610051632
1,1.0,0.9886001944541931
1,1.0,0.9658408761024475
1,1.0,0.9436787962913513
1,1.0,0.9317971467971802
1,1.0,0.9677207469940186
1,1.0,0.9789313077926636
1,0.0,0.16558994352817535
1,1.0,0.9995501637458801
1,1.0,0.9985632300376892
1,1.0,0.9980204105377197
1,1.0,0.9982569813728333
1,1.0,0.9986613988876343
1,1.0,0.9992271661758423
1,1.0,0.9987760186195374
1,1.0,0.9955075979232788
1,1.0,0.9912030696868896
1,1.0,0.9956743121147156
1,1.0,0.9978262782096863
1,0.0,0.19607806205749512
1,1.0,0.99962317943573
1,1.0,0.998791515827179
1,1.0,0.9982896447181702
1,1.0,0.998562753200531
1,1.0,0.998868465423584
1,1.0,0.9993565678596497
1,0.0,0.030612407252192497
1,1.0,0.9929500818252563
1,1.0,0.982132077217102
1,1.0,0.9767518639564514
1,1.0,0.969591498374939
1,1.0,0.9804282784461975
1,1.0,0.9861176609992981
1,0.0,0.06492866575717926
1,1.0,0.9992690682411194
1,1.0,0.9974697828292847
1,1.0,0.9959622025489807
1,1.0,0.9955641031265259
1,1.0,0.9977481961250305
1,1.0,0.9986289739608765
1,0.0,0.06492866575717926
1,1.0,0.9992690682411194
1,1.0,0.9974697828292847
1,1.0,0.9959622025489807
1,1.0,0.9955641031265259
1,1.0,0.9977481961250305
1,1.0,0.9986289739608765
1,0.0,0.14974620938301086
1,1.0,0.9994981288909912
1,1.0,0.9984233379364014
1,1.0,0.997865617275238
1,1.0,0.9981691837310791
1,1.0,0.9985062479972839
1,1.0,0.999138593673706
1,1.0,0.9702115058898926
1,1.0,0.9041289687156677
1,1.0,0.8764429092407227
1,1.0,0.8704416155815125
1,1.0,0.9221100807189941
1,1.0,0.9525109529495239
1,0.0,0.21293486654758453
1,1.0,0.9866732358932495
1,1.0,0.9600237607955933
1,1.0,0.9337238669395447
1,1.0,0.9197762608528137
1,1.0,0.9616747498512268
1,1.0,0.9750804305076599
1,0.0,0.005681465845555067
1,1.0,0.9849814176559448
1,1.0,0.9553397297859192
1,1.0,0.9281049370765686
1,1.0,0.9126250743865967
1,1.0,0.9579633474349976
1,0.0,0.23290951550006866
1,1.0,0.9996201992034912
1,1.0,0.9987878203392029
1,1.0,0.998301088809967
1,1.0,0.9985188841819763
1,1.0,0.9988604784011841
0,0.0,1.0877578233703389e-06
0,0.0,0.08445974439382553
0,0.0,8.032711775740609e-06
0,0.0,4.259243360138498e-05
0,0.0,0.0030653835274279118
0,0.0,0.00012521100870799273
0,0.0,1.1471001926111057e-06
0,0.0,0.10064716637134552
0,0.0,0.0007185821887105703
0,0.0,0.0004836401785723865
0,0.0,3.075002950936323e-06
0,0.0,0.009530412033200264
0,0.0,0.015453079715371132
0,0.0,0.0012571160914376378
0,0.0,3.56364637355e-07
0,0.0,2.7307667096465593e-06
0,1.0,0.9977560639381409
0,0.0,1.8603303033160046e-05
0,0.0,4.456441729416838e-06
0,0.0,0.3832632005214691
0,0.0,3.352101202835911e-06
0,0.0,5.0400785767124034e-06
0,0.0,8.401654483236598e-09
0,0.0,1.11765903199057e-08
0,0.0,6.839442448836053e-06
0,1.0,0.9725343585014343
0,0.0,0.012445157393813133
0,0.0,1.332828378508566e-05
0,0.0,0.3048994243144989
0,0.0,0.00017606207984499633
0,0.0,1.083959432435222e-06
0,0.0,0.012904246337711811
0,0.0,6.120193063452462e-08
0,0.0,6.92671608959472e-09
0,0.0,3.0228463288040075e-08
0,0.0,1.7468572650614078e-06
0,0.0,0.10486999899148941
0,0.0,0.0008177980198524892
0,0.0,0.0012533218832686543
0,0.0,0.00017016306810546666
0,0.0,0.0009221173240803182
0,0.0,1.4845459190837573e-05
0,0.0,9.47996522882022e-06
0,0.0,1.6009626957469436e-09
0,0.0,0.011669421568512917
0,0.0,5.292471541906707e-05
0,0.0,0.0022717081010341644
0,0.0,1.3328703971637879e-05
0,0.0,3.5434359233477153e-06
0,0.0,1.1944610378122889e-05
0,0.0,2.0252269905540743e-07
0,0.0,8.307092684844974e-07
0,0.0,4.680163328885101e-06
0,0.0,0.22783704102039337
0,0.0,0.0017830864526331425
0,0.0,3.272694186762237e-07
0,0.0,0.0008641354506835341
0,0.0,5.641413736157119e-07
0,0.0,5.218534352025017e-05
0,0.0,2.641348828547052e-06
0,0.0,6.905500413267873e-06
0,0.0,4.779992401893196e-09
